log2FoldChange,pvalue,lfcSE,stat,padj,log10P,Gene,log2_FoldChange
-0.417052217689188,5.99568479018883e-20,0.0456073456590304,-9.14440890305595,1,19.2221612072914,LENG8,-0.417052217689188
-0.508075112230189,0.0121771130724961,0.202665034628865,-2.50696975509669,1,1.9144556612347,LENG8-AS1,-0.508075112230189
-0.279210883218633,0.705844091622519,0.739742318211914,-0.377443437187065,1,0.151291216264704,LILRB2,-0.279210883218633
-0.305715359198215,1.03254607440223e-05,0.0693193885151491,-4.41024316207584,1,4.98609056009558,RPS9,-0.305715359198215
0.43649198062403,4.30371155366821e-15,0.0556341894328036,7.84575069887981,1,14.3661568439514,TSEN34,0.43649198062403
0.716651189251637,1.09817429635116e-25,0.0684002721506776,10.4773148807499,1,24.9593287255178,MBOAT7,0.716651189251637
-1.28531073393376,0.00225456108834646,0.420796197164144,-3.0544732642448,1,2.64693799279372,TMC4,-1.28531073393376
0.441955957988727,2.33390095521869e-05,0.104474148101684,4.23029013415427,1,4.63191757824553,LENG1,0.441955957988727
0.139659691263259,0.00152508060594185,0.0440585157930446,3.16986827062629,1,2.81670720170039,CNOT3,0.139659691263259
0.052116019742018,0.265781354066359,0.0468319594796215,1.11283021938674,1,0.575475490323819,PRPF31,0.052116019742018
0.0766154283261978,0.290443824436445,0.0724736677263581,1.05714848895847,1,0.536937853278603,TFPT,0.0766154283261978
0.508397784880479,2.79066430319094e-12,0.0727542002340278,6.98788225621503,1,11.5542924028665,NDUFA3,0.508397784880479
-0.963508719557319,0.000257353550406083,0.263626217703958,-3.65482890111977,1,3.58946983591922,OSCAR,-0.963508719557319
2.51528051916308,0.0028173619249914,0.842077814272008,2.9869929791911,1,2.5501573589318,VSTM1,2.51528051916308
-0.334160799707262,0.39056237034034,0.389193568764284,-0.858597948491917,1,0.408309602166425,HLA-DRA,-0.334160799707262
-0.00964282750527238,0.876839700325971,0.0622211508626474,-0.154976681909321,1,0.0570797950342366,ZBTB9,-0.00964282750527238
-1.72813475177116,5.86096928818744e-34,0.142253852125021,-12.1482457308247,1,33.2320305543402,SYNGAP1,-1.72813475177116
0.552402550586783,1.552697971432e-12,0.0781366403324652,7.0696992887889,1,11.8089130143919,CUTA,0.552402550586783
-0.422474362578251,1.78341778008417e-06,0.0884478786160638,-4.77653471387522,1,5.74874690790053,PHF1,-0.422474362578251
0.33168625899325,0.0985183838036234,0.200768968338934,1.65207931154631,1,1.00648272138557,KIFC1,0.33168625899325
-0.56010509365367,1.32054682441505e-06,0.115804672958613,-4.8366363752337,1,5.87924619481712,RPS18,-0.56010509365367
-0.0862657955834333,0.137900462929606,0.0581441062712604,-1.48365502740684,1,0.860434275902207,VPS52,-0.0862657955834333
-1.02496185871921,0.000271877399717379,0.281527294070376,-3.64071932031922,1,3.56562689239769,LOC105375022,-1.02496185871921
-0.722801739540958,0.00104279806611172,0.220452552542645,-3.27871794272437,1,2.9817997829101,COL11A2,-0.722801739540958
-2.43298965957561,4.6114700556433e-18,0.280861547827983,-8.66259435793511,1,17.3361606070872,HLA-DPB1,-2.43298965957561
-1.9596383466933,1.30779511038376e-14,0.254331279829579,-7.70506226369955,1,13.883460290721,HLA-DPA1,-1.9596383466933
-0.129997081316356,0.00289825144712908,0.0436476634369236,-2.9783285307865,1,2.53786393861522,BRD2,-0.129997081316356
0.694550558131946,0.00205567933362746,0.225352126647052,3.08206791063372,1,2.68704463019109,HLA-DMA,0.694550558131946
0.860187491581446,1.489709429935e-14,0.111881016379182,7.68841327527931,1,13.8268984331193,LOC100294145,0.860187491581446
-1.12221673335714,9.9721256754952e-35,0.091294831704496,-12.2922263221815,1,34.00121225686,PSMB9,-1.12221673335714
0.27535192344419,9.83608606307505e-10,0.0450506840648954,6.1120475562046,1,9.00717767995822,TAP1,0.27535192344419
-0.165828750840042,0.19501510993303,0.127965638644469,-1.29588499378939,1,0.709931737835895,PSMB8-AS1,-0.165828750840042
-0.04724872888596,0.441826487649428,0.0614327873829939,-0.769112568365074,1,0.354748251581015,PSMB8,-0.04724872888596
0.128548638626212,0.142098804058717,0.0875660025430211,1.46801994944392,1,0.847409577194876,TAP2,0.128548638626212
-0.214229460336198,0.551809026546287,0.36001833368721,-0.595051530132142,1,0.25821119956691,HLA-DOB,-0.214229460336198
-0.497617963097146,0.429615520909259,0.630015978804317,-0.78984974959136,1,0.366920037076931,HLA-DQB1,-0.497617963097146
-0.860647771270525,0.0892661840380051,0.506477499493537,-1.69928135431712,1,1.04931303010414,HLA-DRB1,-0.860647771270525
-0.168801912765455,0.383269352743413,0.193604989791228,-0.871888234634245,1,0.416495906721531,PRKRAP1,-0.168801912765455
-1.2754649238671,0.00337094941701207,0.435057474111601,-2.9317159220667,1,2.47224776426258,NOTCH4,-1.2754649238671
-0.474611705250161,2.6825801904534e-08,0.0853467152192643,-5.5609838531083,1,7.57144728678946,GPSM3,-0.474611705250161
-0.516175644538737,1.48184998024652e-17,0.06052321266536,-8.52855659518164,1,16.829195761302,PBX2,-0.516175644538737
0.490255941599911,0.00208336201751773,0.159273088838336,3.07808396996386,1,2.68123525787291,AGER,0.490255941599911
0.282519146199632,2.68157180988532e-09,0.0474822810108818,5.94999103212597,1,8.5716105685613,RNF5,0.282519146199632
0.36056021748067,6.05612888458083e-16,0.0445786415035259,8.08818315946554,1,15.2178048908946,AGPAT1,0.36056021748067
-1.78019097790325,0.0625099274426347,0.955724443162124,-1.86266134620695,1,1.20405100519705,EGFL8,-1.78019097790325
-0.564444601149394,2.94282066121827e-05,0.135104196168149,-4.1778465596057,1,4.53123620348533,PPT2-EGFL8,-0.564444601149394
0.27747376439791,0.006477821351362,0.101916481320425,2.72256028468579,1,2.18857103335386,PPT2,0.27747376439791
-0.710631819178267,0.0114743666677946,0.281114334550063,-2.52791029072091,1,1.94027127618484,LOC100507547,-0.710631819178267
-3.41691485550662,1.37032702576722e-50,0.228425944584101,-14.9585234800182,1,49.8631757769766,PRRT1,-3.41691485550662
3.26317076273043,8.85484095867648e-07,0.663850960154508,4.91551712446261,1,6.05281923474375,TNXB,3.26317076273043
-1.34215926151705,3.13840201347277e-07,0.262399790189818,-5.11494029986131,1,6.50329142625252,C4B,-1.34215926151705
0.0805716770469965,0.840878141827007,0.401312613248272,0.200770358037939,1,0.0752669366237445,STK19B,0.0805716770469965
4.37292120003444,4.66736239106603e-10,0.701924904612204,6.22989891269119,1,9.33092847759563,TNXA,4.37292120003444
-0.244595901790955,0.000607080095009576,0.0713433865958498,-3.42843132996413,1,3.21675400657561,STK19,-0.244595901790955
-0.0248830032076523,0.750441065675685,0.0782342088328919,-0.318057836576354,1,0.124683408493113,DXO,-0.0248830032076523
0.0652040712542909,0.124665501858838,0.0424648910676025,1.53548189139326,1,0.904253710315781,SKIV2L,0.0652040712542909
0.148943385681673,0.00147290959752334,0.0468380036552538,3.17996870186773,1,2.83182390794461,NELFE,0.148943385681673
-1.03153042136481,2.73489606791138e-06,0.219952510468824,-4.68978698704609,1,5.5630591731661,CFB,-1.03153042136481
-0.749529308143478,3.82627096532229e-06,0.162214623470844,-4.62060258259142,1,5.41722427775427,C2,-0.749529308143478
-0.620737180565543,1.41558786316107e-19,0.06858154535606,-9.05108185216321,1,18.8490631695332,EHMT2,-0.620737180565543
1.40254715813435,6.67305359084179e-158,0.0523866977620783,26.7729637112119,0.0862094443878876,157.175675387346,NEU1,1.40254715813435
0.0451597735379901,0.262697949750296,0.0403198905290487,1.12003710688288,1,0.580543316690929,VARS1,0.0451597735379901
-0.101990099277521,0.722730296904154,0.287448128026123,-0.354812188125475,1,0.141023739245601,VWA7,-0.101990099277521
-0.428983686305417,0.468433724361294,0.591677283728908,-0.725029839918558,1,0.329351845929348,SAPCD1,-0.428983686305417
-0.583956988512117,0.000276576595967191,0.16059075152644,-3.6363052228196,1,3.55818457286135,MSH5,-0.583956988512117
-0.22479789950428,0.0933289265473773,0.13396032686816,-1.67809309487219,1,1.02998372932037,MSH5-SAPCD1,-0.22479789950428
0.109302734480847,0.211695006565256,0.0875179314836662,1.24891816600175,1,0.674289385942475,CLIC1,0.109302734480847
-0.00240307285962818,0.977799657598865,0.0863557537135752,-0.0278275940662702,1,0.00975011915128883,DDAH2,-0.00240307285962818
0.165695652758185,0.00942581255040163,0.0638221023719968,2.59621113376058,1,2.0256812012341,ABHD16A,0.165695652758185
0.780072330681801,0.000579210220046825,0.226688287943982,3.44116733050879,1,3.23716378370528,LY6G5C,0.780072330681801
-0.0376677499822701,0.668635482017471,0.0880043450039046,-0.428021479855328,1,0.174810580726518,LY6G5B,-0.0376677499822701
0.314009620648581,3.22386884458812e-16,0.038459687194868,8.16464312508715,1,15.4916226347423,CSNK2B,0.314009620648581
-0.652912692143441,2.03117717827357e-14,0.0853632521695042,-7.64863891135456,1,13.6922521917156,GPANK1,-0.652912692143441
-0.0737914566034574,0.148651832231859,0.0510911532368451,-1.44430986439824,1,0.827829733460173,C6orf47,-0.0737914566034574
-0.640678839631064,0.033991170349254,0.302181853436933,-2.12017641808785,1,1.46863388197556,APOM,-0.640678839631064
-0.0842363252466887,0.00796534143591288,0.0317449411673392,-2.65353540277955,1,2.09879560334625,BAG6,-0.0842363252466887
0.0408818247272942,0.264593783919692,0.0366456241074831,1.11559908510185,1,0.577420362873716,PRRC2A,0.0408818247272942
-0.351227120276772,0.55878351231144,0.600748321380194,-0.584649357770726,1,0.25275641683452,AIF1,-0.351227120276772
0.0352456454194073,0.95320560575857,0.600623754793998,0.0586817373407015,1,0.020813412252087,LTB,0.0352456454194073
2.26468044127962,3.26768180675622e-17,0.268435955638827,8.43657637401857,1,16.4857602398685,TNF,2.26468044127962
-0.565360506609706,2.97297060637731e-10,0.0897371758055967,-6.30018163079348,1,9.52680938462326,NFKBIL1,-0.565360506609706
-1.76746251883077,1.98911970409303e-20,0.19081046420169,-9.26292237810677,1,19.7013390804941,ATP6V1G2,-1.76746251883077
0.244190843699137,0.000287701500449286,0.0673420149692956,3.6261291529586,1,3.54105787312828,DDX39B,0.244190843699137
-0.860372348199022,1.58053248055435e-05,0.199291516979906,-4.31715489568867,1,4.80119657481296,ATP6V1G2-DDX39B,-0.860372348199022
1.46322335387443,4.451612357348e-102,0.0682117709401502,21.4511855315746,1,101.351482660688,MICB,1.46322335387443
1.51433328485454,0.000413856209736905,0.428857587429236,3.53108661066749,1,3.38315052401173,MICB-DT,1.51433328485454
1.60954818745543,0.000101837450814477,0.414173194717641,3.88617179475539,1,3.9920924804371,HCP5,1.60954818745543
1.20572190446175,3.0821442456049e-149,0.0463414715996824,26.0182049218743,0.157782429935017,148.511147039983,MICA,1.20572190446175
0.340741587040984,0.00463231897467887,0.120337536892101,2.83154862432081,1,2.334201543371,MICA-AS1,0.340741587040984
-0.321550432438976,0.0194354913445998,0.137586932125702,-2.33707102463191,1,1.71140447558579,HLA-B,-0.321550432438976
-0.464303049693034,0.00519534333983182,0.166139039632877,-2.79466554470894,1,2.28438574634218,RPL3P2,-0.464303049693034
0.368762342840209,1.22808186773373e-14,0.0478099414064665,7.71308920262205,1,13.9107726808171,HLA-C,0.368762342840209
0.532936147835592,0.0995686485674514,0.32359006626136,1.64694841838916,1,1.00187738745526,HCG27,0.532936147835592
-2.71795900572669,0.000269113806245579,0.746005717718054,-3.64334875882803,1,3.57006402121631,PSORS1C3,-2.71795900572669
-1.71747280161423,4.14109498181885e-05,0.418950656666573,-4.09946320475898,1,4.3828848082306,POU5F1,-1.71747280161423
0.119493954382955,0.654224465523515,0.266786382316256,0.447901250976536,1,0.184273218934386,TCF19,0.119493954382955
-0.0946270950144606,0.831274195477668,0.444117604178248,-0.213067651730558,1,0.0802557007149904,HCG20,-0.0946270950144606
-0.103052438204646,0.575914478213818,0.184232001930992,-0.559362310155246,1,0.239642003377835,IER3,-0.103052438204646
-0.389069675916957,0.250624798517212,0.338665092652258,-1.14883312262848,1,0.600975959174489,IER3-AS1,-0.389069675916957
-0.206547002163818,0.0125512006371972,0.0827427184187063,-2.49625593781703,1,1.90131472795434,FLOT1,-0.206547002163818
-0.14668875022237,0.026677800844469,0.0661893075588176,-2.21620010289454,1,1.5738499738738,TUBB,-0.14668875022237
-0.323579544978786,1.36552116943812e-10,0.050404232029917,-6.41969001306731,1,9.86470156267995,MDC1,-0.323579544978786
0.347238622448393,8.83618232010707e-15,0.0447762478903848,7.75497364804788,1,14.0537353317549,DHX16,0.347238622448393
-0.387404524468807,1.04843012334275e-07,0.0728460967031285,-5.31812330381415,1,6.9794605094599,C6orf136,-0.387404524468807
-0.674802323278828,2.55090078512772e-09,0.113256787326293,-5.95816232483024,1,8.59330643253466,ATAT1,-0.674802323278828
-0.339277692240057,2.02563452771726e-09,0.056586477826242,-5.99573794435244,1,8.69343890888367,MRPS18B,-0.339277692240057
0.0847957900226147,0.0388461038859744,0.0410471684885463,2.06581338360223,1,1.41065253273624,PPP1R10,0.0847957900226147
0.117100668143994,0.0189605269972075,0.0499085206260964,2.34630613520458,1,1.72214959585879,ABCF1,0.117100668143994
-0.700052645109747,1.61782284592759e-10,0.109488795887594,-6.39382906200239,1,9.79106903602925,PRR3,-0.700052645109747
-0.440281318369855,1.35337996570453e-19,0.0486177056499318,-9.0559871652535,1,18.8685802567342,GNL1,-0.440281318369855
-0.0204058894750059,0.829653164777156,0.0948465219961745,-0.21514641808193,1,0.0811034258215836,HLA-E,-0.0204058894750059
0.119679024699227,0.638764285035247,0.254946913610754,0.469427234886827,1,0.194659374383477,RANP1,0.119679024699227
-0.146556224417285,0.0183801171877605,0.0621561877419854,-2.35787022565879,1,1.73565172397083,RPP21,-0.146556224417285
-0.385316887625094,0.869200703358353,2.33987907454795,-0.164673846531806,1,0.0608799309197048,TRIM39-RPP21,-0.385316887625094
0.0269540485078454,0.738752606937205,0.0808203595524393,0.333505674276995,1,0.131500973553741,TRIM39,0.0269540485078454
0.874095518989025,3.0134084615701e-87,0.0441476061016591,19.799386561895,1,86.5209419965766,HCG18,0.874095518989025
0.0185133284140886,0.908637221088076,0.161325446452134,0.114757645624006,1,0.0416094768741658,HLA-L,0.0185133284140886
0.154286178345985,0.722591162184439,0.434611520297913,0.354997903047361,1,0.141107354472954,HCG17,0.154286178345985
0.453642866363211,0.310761202322028,0.447544582479134,1.01362609251194,1,0.50757320695357,PAIP1P1,0.453642866363211
-0.00528854738841995,0.942278507393466,0.0730397979819133,-0.0724063802822887,1,0.0258207146728446,TRIM26,-0.00528854738841995
-0.00768156738966243,0.866343294199172,0.0456407397335967,-0.168305058912267,1,0.0623099818471226,PPP1R11,-0.00768156738966243
-0.076397851204484,0.411591672612248,0.093043767089257,-0.821095851925207,1,0.385533420535296,POLR1H,-0.076397851204484
-0.0327162003937062,0.835843414011966,0.157886715380658,-0.207213129456958,1,0.0778750751926661,ZNRD1ASP,-0.0327162003937062
-0.662170219521244,1.89608271473238e-10,0.103959038495281,-6.36953004861914,1,9.72214272091763,HLA-A,-0.662170219521244
-0.957292144313451,0.000822465516893327,0.286175603205225,-3.34512143450239,1,3.08488230144715,HLA-K,-0.957292144313451
-0.302734651559824,0.525419552216429,0.476737280509808,-0.635013589111573,1,0.279493770031661,HCG4B,-0.302734651559824
-0.413324705422758,2.98089343476254e-05,0.0990018003156319,-4.17492110350539,1,4.52565354946949,HLA-H,-0.413324705422758
-0.315123389648453,0.129238559981686,0.207712755457003,-1.51711140201828,1,0.888607889678626,HLA-G,-0.315123389648453
-1.54421458486129,9.35979267369118e-08,0.289247343860134,-5.33873384713948,1,7.02873377109834,HCG4,-1.54421458486129
0.11556764653618,0.439055725320034,0.149352967804461,0.773788751807633,1,0.357480355240544,MICE,0.11556764653618
-0.0445518431012653,0.805075889331661,0.180530174982727,-0.246783359654573,1,0.0941631795519545,HLA-F-AS1,-0.0445518431012653
0.302648074266758,0.0735983794075573,0.169161994670868,1.78910206666461,1,1.13313174846283,HLA-F,0.302648074266758
-0.369311518068713,0.00198349166289852,0.119414216081501,-3.09269306609738,1,2.70256962063212,SUMO2P1,-0.369311518068713
-1.77443334679587,1.15739765372259e-60,0.107996441977736,-16.4304796926705,1,59.9365174023737,GABBR1,-1.77443334679587
-1.58526466123134,3.51981706026293e-15,0.201407242737193,-7.87094167859632,1,14.4534799080511,ZNF311,-1.58526466123134
-0.422481359638962,0.0398609006469896,0.205568282826003,-2.05518747265384,1,1.39945289275046,HCG15,-0.422481359638962
-0.302858494140544,6.22120244631917e-12,0.0440554127483708,-6.87448999446145,1,11.2061256658991,TRIM27,-0.302858494140544
0.753759953121203,0.133394416981761,0.502222112802585,1.50084979117097,1,0.874862346766945,NOP56P1,0.753759953121203
1.26740746201076,2.1294997223441e-17,0.149343918111382,8.48650201520435,1,16.6717224122159,LOC105374298,1.26740746201076
-0.533678795897201,2.87254241453093e-22,0.054990445198573,-9.70493681165997,1,21.5417335500163,SDHAP2,-0.533678795897201
-1.50233054734767,3.62609965096675e-16,0.184325141374595,-8.15043751570791,1,15.4405602649757,SMBD1P,-1.50233054734767
-0.930763928911799,0.000926784156658296,0.281039764874493,-3.31185848140551,1,3.0330213990671,MIR570HG,-0.930763928911799
-2.50331205837817,1.48140625170764e-11,0.37087696210407,-6.7497103194987,1,10.8293258269071,MUC20,-2.50331205837817
-0.0601062443365353,0.908454177758514,0.522714924573596,-0.114988575054686,1,0.0416969735276608,LYPLA2P1,-0.0601062443365353
-0.533800457092619,3.83110510027295e-25,0.0515328388942818,-10.3584523683567,1,24.4166759336754,DAXX,-0.533800457092619
-0.430626597206124,1.40340055920884e-13,0.058224196730743,-7.39600752583245,1,12.8528183547551,ZBTB22,-0.430626597206124
-0.103226257826958,0.204700966287859,0.0813912853903136,-1.26827162554239,1,0.688880107252031,TAPBP,-0.103226257826958
-1.10466190463401,1.8328213110886e-90,0.0547702675203358,-20.1690069201114,1,89.73687987404,RGL2,-1.10466190463401
0.11249729193614,0.0936179716519859,0.06709790480269,1.67661408008123,1,1.02864077262849,PFDN6,0.11249729193614
0.329349071924657,4.09477447563599e-09,0.0560087118008593,5.88031863856587,1,8.3877700125077,WDR46,0.329349071924657
0.896829076008572,0.00145453313811204,0.281702364552517,3.18360506995808,1,2.83727637992723,B3GALT4,0.896829076008572
-0.285049265132974,2.00731296036356e-15,0.0358963754454932,-7.94089268332415,1,14.6973849113376,RING1,-0.285049265132974
0.216228155443963,0.288158872549145,0.203572229648829,1.06216921540313,1,0.540368003742486,HSD17B8,0.216228155443963
0.19352900031414,1.06108736981368e-05,0.0439405696286922,4.40433526350486,1,4.97424885486797,SLC39A7,0.19352900031414
-0.152825192724413,0.000230922826546062,0.0414999559964798,-3.6825386691344,1,3.63653313528113,RXRB,-0.152825192724413
-2.41635659055302,2.14389050342442e-08,0.431494569008379,-5.59996988167446,1,7.66879739947037,C4A,-2.41635659055302
-0.535432017639474,9.8810779415629e-06,0.121145055740388,-4.41975955491653,1,5.00519567499371,ZBTB12,-0.535432017639474
-0.21246440420715,0.249230704387121,0.184395701017049,-1.15221994349807,1,0.603398455092864,SNHG32,-0.21246440420715
1.16014306995788,2.68647782534813e-41,0.0861914345845366,13.4600737944559,1,40.5708167398221,HSPA1B,1.16014306995788
1.31775406895614,9.10976589488272e-39,0.101190301290877,13.0225333074974,1,38.0404927834954,HSPA1A,1.31775406895614
-0.101015672453712,0.559406922878566,0.17305422645894,-0.583722654573131,1,0.252272163367859,HSPA1L,-0.101015672453712
-0.23077657732981,0.00146833752631612,0.0725514129831919,-3.18086950812762,1,2.83317410179905,LSM2,-0.23077657732981
0.227460820253014,3.56058656457384e-05,0.0550181525533066,4.13428677076405,1,4.448478451248,CCHCR1,0.227460820253014
5.51602878442258,2.0377423868453e-07,1.06161972961879,5.19586122085662,1,6.69085072074335,PSORS1C2,5.51602878442258
0.660057209221483,0.00218790060256905,0.215461017804184,3.06346463944285,1,2.65997241210841,PSORS1C1,0.660057209221483
-0.488607285802317,4.43693931636684e-18,0.0563756605278588,-8.66698999581326,1,17.3529165110507,VARS2,-0.488607285802317
-0.214833847144937,0.000113705439263541,0.055666320113637,-3.85931469345155,1,3.94421875971297,GTF2H4,-0.214833847144937
1.03399709651116,4.14478803498498e-56,0.0655178835324497,15.781906263792,1,55.3824976744238,DDR1,1.03399709651116
-0.0236441541722444,0.828989892069864,0.10946507097094,-0.215997248825804,1,0.0814507647995987,NRM,-0.0236441541722444
-1.07018699472181,5.13855147094564e-49,0.0727259324586046,-14.7153423619691,1,48.2891592889493,PPP1R18,-1.07018699472181
-1.23469247701625,0.0158284706269883,0.511716065412204,-2.41284681187733,1,1.80056104536169,MICD,-1.23469247701625
-2.83209796127913,0.0141756306839976,1.15464734309594,-2.45278177636946,1,1.84845760993157,RPL23AP1,-2.83209796127913
-5.06837925652704,6.32055114675697e-11,0.775461328063656,-6.53595359704512,1,10.199245049952,UBD,-5.06837925652704
0.318239891827504,0.0138352621115215,0.129286325687126,2.46151238451658,1,1.85901260865826,FKBPL,0.318239891827504
0.480281281722237,1.87565764359144e-14,0.0627090988363625,7.6588771108881,1,13.7268464287861,ATF6B,0.480281281722237
0.148398091627919,0.00882814011464209,0.0566699381129731,2.61863867456646,1,2.05413078260905,TCF20,0.148398091627919
-0.824233275046146,0.0914216635842181,0.488305578921747,-1.68794564433644,1,1.03895088019313,CYP2D7,-0.824233275046146
-1.81882576697946,0.0361372673573927,0.868017338804796,-2.09537953410454,1,1.44204469119056,LOC102723722,-1.81882576697946
-0.987920128565969,0.0879023447289971,0.578892858366333,-1.7065681745564,1,1.05599954029274,CYP2D6,-0.987920128565969
-0.760550108426298,0.00017001038450612,0.202281648305177,-3.75985718328178,1,3.76952455041017,NDUFA6-DT,-0.760550108426298
0.286540087963548,0.0015287174160311,0.0904146942261269,3.16917609926228,1,2.81567278666127,NDUFA6,0.286540087963548
0.47361966405909,9.85731697215242e-05,0.121625641702021,3.89407741189513,1,4.00624127803584,SMDT1,0.47361966405909
-0.361618196020793,5.28405460242234e-08,0.0664558869383274,-5.44147723671769,1,7.27703270328155,PHETA2,-0.361618196020793
-0.125754021557058,0.0408421536472484,0.0614895338541563,-2.04512888088121,1,1.38889136520277,AP2A2,-0.125754021557058
0.687556151934119,2.47092965679464e-35,0.0554280239054021,12.4044860972774,1,34.6071396180543,CLN8,0.687556151934119
-0.39946234207037,9.41533757783205e-08,0.074838464817543,-5.33766082781447,1,7.02616410415912,CLN8-AS1,-0.39946234207037
-0.696683516903765,0.100614777195352,0.424320483704621,-1.64188047397858,1,0.997338230183682,FRG1-DT,-0.696683516903765
0.590131052600326,0.107710249055841,0.366866721433777,1.60857068281908,1,0.967742969899611,LOC105377616,0.590131052600326
-0.379201127809105,5.49367063322121e-06,0.0834326935903631,-4.54499443192979,1,5.26013738176701,PPP2R3B,-0.379201127809105
2.23341612524977,2.32251323406283e-97,0.106658714719515,20.9398372287073,1,96.6340418026458,WNT3,2.23341612524977
-0.314176659920279,0.313902223412523,0.311971725420374,-1.00706773826036,1,0.503205608121653,RPS7P11,-0.314176659920279
1.00686524624454,8.08012136436031e-30,0.0887692405973942,11.3425015181902,1,29.0925821160229,NSF,1.00686524624454
0.333188504150239,0.779891534573694,1.192256650654,0.279460386291384,1,0.107965793734725,FAM215B,0.333188504150239
-0.568037493790368,6.95449306835534e-08,0.105341502630111,-5.39234280514242,1,7.15773452140734,LRRC37A2,-0.568037493790368
0.461048973855604,4.557670694355e-07,0.0914044217438766,5.04405547411595,1,6.34125705712647,ARL17A,0.461048973855604
-0.474059793956725,0.0250647112196375,0.21159568017096,-2.240403932508,1,1.60093729469906,RDM1P2,-0.474059793956725
0.293291690861689,0.323000521681142,0.296760623900756,0.988310669409338,1,0.49079677623528,KANSL1-AS1,0.293291690861689
