NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PTEN_DN.V1_UP	PTEN_DN.V1_UP	Details ...	118	-0.59990376	-1.6452286	0.0	0.0049246745	0.06	2078	tags=41%, list=12%, signal=46%	
KRAS.DF.V1_UP	KRAS.DF.V1_UP	Details ...	178	-0.5743403	-1.6206541	0.0	0.0077414475	0.1	2274	tags=25%, list=13%, signal=28%	
PTEN_DN.V1_DN	PTEN_DN.V1_DN	Details ...	102	-0.590067	-1.595692	0.0	0.011145512	0.144	2481	tags=36%, list=14%, signal=42%	
BMI1_DN_MEL18_DN.V1_DN	BMI1_DN_MEL18_DN.V1_DN	Details ...	112	-0.57046616	-1.5579181	0.0	0.019732341	0.265	1908	tags=30%, list=11%, signal=34%	
KRAS.600.LUNG.BREAST_UP.V1_UP	KRAS.600.LUNG.BREAST_UP.V1_UP	Details ...	159	-0.55245143	-1.5352767	0.002202643	0.027707692	0.377	2208	tags=43%, list=12%, signal=48%	
AKT_UP_MTOR_DN.V1_DN	AKT_UP_MTOR_DN.V1_DN	Details ...	153	-0.5456632	-1.5276512	0.0011061947	0.029883884	0.414	1941	tags=21%, list=11%, signal=23%	
JAK2_DN.V1_UP	JAK2_DN.V1_UP	Details ...	92	-0.5765166	-1.5195019	0.0071090045	0.031741235	0.453	2181	tags=35%, list=12%, signal=39%	
KRAS.50_UP.V1_UP	KRAS.50_UP.V1_UP	Details ...	31	-0.66954046	-1.519239	0.01551481	0.030258564	0.454	1485	tags=48%, list=8%, signal=53%	
RPS14_DN.V1_UP	RPS14_DN.V1_UP		158	-0.5407391	-1.5095624	0.0010976949	0.03462187	0.51	2756	tags=39%, list=15%, signal=45%	
RELA_DN.V1_DN	RELA_DN.V1_DN		81	-0.5696655	-1.5025041	0.0086100865	0.03669573	0.547	1910	tags=32%, list=11%, signal=36%	
YAP1_DN	YAP1_DN		33	-0.6382672	-1.4864345	0.04317549	0.045796797	0.641	2251	tags=24%, list=12%, signal=28%	
NOTCH_DN.V1_DN	NOTCH_DN.V1_DN		106	-0.5523452	-1.478204	0.003533569	0.049014755	0.678	2263	tags=34%, list=13%, signal=39%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		144	-0.53166276	-1.4650679	0.009966778	0.055792924	0.75	1444	tags=20%, list=8%, signal=22%	
CAHOY_NEURONAL	CAHOY_NEURONAL		50	-0.5851979	-1.4519688	0.02745098	0.063326195	0.804	1331	tags=30%, list=7%, signal=32%	
P53_DN.V2_UP	P53_DN.V2_UP		78	-0.55590206	-1.4436095	0.014510278	0.068740904	0.836	2362	tags=37%, list=13%, signal=43%	
IL15_UP.V1_DN	IL15_UP.V1_DN		112	-0.52957255	-1.4432656	0.009060022	0.0665409	0.838	2874	tags=38%, list=16%, signal=44%	
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN		71	-0.5592351	-1.4395826	0.02247191	0.06788982	0.857	2323	tags=45%, list=13%, signal=52%	
P53_DN.V1_DN	P53_DN.V1_DN		162	-0.51652366	-1.4393433	0.004405286	0.0657979	0.858	1898	tags=28%, list=11%, signal=31%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		125	-0.52285314	-1.4366496	0.010123734	0.06604993	0.863	2154	tags=27%, list=12%, signal=31%	
MEL18_DN.V1_UP	MEL18_DN.V1_UP		131	-0.51972216	-1.4358492	0.006779661	0.06466446	0.867	2225	tags=34%, list=12%, signal=39%	
ESC_V6.5_UP_EARLY.V1_DN	ESC_V6.5_UP_EARLY.V1_DN		134	-0.5186594	-1.422044	0.012331839	0.07611477	0.906	2520	tags=31%, list=14%, signal=35%	
JNK_DN.V1_DN	JNK_DN.V1_DN		135	-0.5189691	-1.4215249	0.01	0.07415513	0.908	2686	tags=30%, list=15%, signal=35%	
WNT_UP.V1_UP	WNT_UP.V1_UP		116	-0.50767577	-1.3899006	0.02686916	0.107896686	0.97	2553	tags=29%, list=14%, signal=34%	
WNT_UP.V1_DN	WNT_UP.V1_DN		123	-0.5103175	-1.3868353	0.014755959	0.10800668	0.972	2666	tags=30%, list=15%, signal=35%	
STK33_NOMO_UP	STK33_NOMO_UP		260	-0.48058638	-1.3797604	0.004237288	0.114620686	0.977	3351	tags=29%, list=19%, signal=35%	
PGF_UP.V1_UP	PGF_UP.V1_UP		177	-0.49019924	-1.377345	0.0065645515	0.11490975	0.979	1958	tags=14%, list=11%, signal=15%	
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP		114	-0.509197	-1.3718036	0.031358887	0.12005616	0.988	2407	tags=29%, list=13%, signal=33%	
SNF5_DN.V1_DN	SNF5_DN.V1_DN		116	-0.50106317	-1.3695583	0.035128806	0.1200135	0.988	2323	tags=32%, list=13%, signal=36%	
KRAS.BREAST_UP.V1_UP	KRAS.BREAST_UP.V1_UP		74	-0.5308248	-1.3653305	0.040816326	0.123075426	0.991	1600	tags=35%, list=9%, signal=38%	
VEGF_A_UP.V1_UP	VEGF_A_UP.V1_UP		155	-0.49287102	-1.3636217	0.02090209	0.12212286	0.992	2574	tags=29%, list=14%, signal=34%	
MTOR_UP.V1_DN	MTOR_UP.V1_DN		150	-0.4937312	-1.3611803	0.024691358	0.12225836	0.992	2454	tags=27%, list=14%, signal=31%	
GCNP_SHH_UP_EARLY.V1_DN	GCNP_SHH_UP_EARLY.V1_DN		127	-0.49220753	-1.3569626	0.027149322	0.12499378	0.992	3563	tags=35%, list=20%, signal=44%	
MEK_UP.V1_UP	MEK_UP.V1_UP		172	-0.4830527	-1.3528311	0.019565217	0.12798288	0.995	2274	tags=25%, list=13%, signal=28%	
RELA_DN.V1_UP	RELA_DN.V1_UP		103	-0.49872848	-1.3468376	0.042626727	0.13395092	0.996	1815	tags=18%, list=10%, signal=20%	
RAF_UP.V1_DN	RAF_UP.V1_DN		175	-0.4753238	-1.3378819	0.03267974	0.14614314	0.999	2165	tags=25%, list=12%, signal=28%	
IL2_UP.V1_DN	IL2_UP.V1_DN		128	-0.4855993	-1.337384	0.03820225	0.14423332	0.999	2225	tags=29%, list=12%, signal=33%	
CSR_EARLY_UP.V1_UP	CSR_EARLY_UP.V1_UP		149	-0.47959724	-1.3236865	0.035986915	0.16362828	0.999	3474	tags=24%, list=19%, signal=30%	
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN		84	-0.50781184	-1.3236021	0.06356968	0.16050099	0.999	2323	tags=38%, list=13%, signal=44%	
EGFR_UP.V1_UP	EGFR_UP.V1_UP		176	-0.4672402	-1.3179678	0.043290045	0.16685802	1.0	2907	tags=27%, list=16%, signal=32%	
IL21_UP.V1_UP	IL21_UP.V1_UP		131	-0.47967166	-1.3098985	0.039863326	0.17729008	1.0	1797	tags=29%, list=10%, signal=32%	
ERBB2_UP.V1_UP	ERBB2_UP.V1_UP		173	-0.46458876	-1.3001791	0.040793825	0.1923825	1.0	2211	tags=25%, list=12%, signal=29%	
BMI1_DN.V1_DN	BMI1_DN.V1_DN		108	-0.48159328	-1.2962765	0.054906543	0.19631378	1.0	2135	tags=28%, list=12%, signal=31%	
ATM_DN.V1_DN	ATM_DN.V1_DN		71	-0.49638614	-1.2903496	0.09191176	0.20391662	1.0	2877	tags=30%, list=16%, signal=35%	
NFE2L2.V2	NFE2L2.V2		307	-0.44352433	-1.2882082	0.021761658	0.20470098	1.0	2129	tags=21%, list=12%, signal=23%	
CRX_DN.V1_DN	CRX_DN.V1_DN		92	-0.48734424	-1.2875217	0.08353511	0.20245546	1.0	2522	tags=32%, list=14%, signal=36%	
IL2_UP.V1_UP	IL2_UP.V1_UP		146	-0.46869898	-1.2865472	0.056947608	0.20096657	1.0	1800	tags=23%, list=10%, signal=25%	
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP		135	-0.46741286	-1.2856236	0.078563415	0.19922426	1.0	2314	tags=27%, list=13%, signal=31%	
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP		87	-0.48912376	-1.2836567	0.08313539	0.19943787	1.0	2238	tags=33%, list=12%, signal=38%	
PDGF_UP.V1_DN	PDGF_UP.V1_DN		81	-0.49343067	-1.2834299	0.084337346	0.19663978	1.0	1970	tags=25%, list=11%, signal=28%	
STK33_UP	STK33_UP		258	-0.4474689	-1.282038	0.03773585	0.19587941	1.0	2874	tags=26%, list=16%, signal=31%	
IL21_UP.V1_DN	IL21_UP.V1_DN		109	-0.47029543	-1.2775338	0.07798165	0.20139639	1.0	2213	tags=29%, list=12%, signal=33%	
BCAT.100_UP.V1_DN	BCAT.100_UP.V1_DN		29	-0.55628145	-1.2751956	0.13623978	0.20241392	1.0	3669	tags=45%, list=20%, signal=56%	
KRAS.BREAST_UP.V1_DN	KRAS.BREAST_UP.V1_DN		84	-0.484106	-1.2650396	0.11004785	0.21827924	1.0	2662	tags=33%, list=15%, signal=39%	
RAPA_EARLY_UP.V1_UP	RAPA_EARLY_UP.V1_UP		112	-0.45898375	-1.2480414	0.11111111	0.25034446	1.0	1971	tags=21%, list=11%, signal=24%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		182	-0.4404168	-1.2351843	0.0824295	0.27590588	1.0	2329	tags=20%, list=13%, signal=23%	
KRAS.600.LUNG.BREAST_UP.V1_DN	KRAS.600.LUNG.BREAST_UP.V1_DN		166	-0.4494514	-1.2337343	0.08187773	0.27537084	1.0	2247	tags=30%, list=12%, signal=33%	
PRC2_EED_DN.V1_UP	PRC2_EED_DN.V1_UP		141	-0.4496999	-1.233095	0.11085973	0.2727004	1.0	2235	tags=22%, list=12%, signal=25%	
NRL_DN.V1_UP	NRL_DN.V1_UP		109	-0.45254737	-1.2259269	0.12702079	0.28580365	1.0	2129	tags=23%, list=12%, signal=26%	
PKCA_DN.V1_UP	PKCA_DN.V1_UP		94	-0.45545682	-1.2258201	0.13918129	0.28199998	1.0	3025	tags=30%, list=17%, signal=36%	
PGF_UP.V1_DN	PGF_UP.V1_DN		121	-0.45372674	-1.2255362	0.12884834	0.2785548	1.0	2574	tags=27%, list=14%, signal=32%	
PRC2_SUZ12_UP.V1_UP	PRC2_SUZ12_UP.V1_UP		129	-0.44654876	-1.2215146	0.10909091	0.28411576	1.0	3159	tags=37%, list=18%, signal=45%	
PDGF_ERK_DN.V1_UP	PDGF_ERK_DN.V1_UP		119	-0.44980124	-1.2161673	0.14235707	0.29281217	1.0	2430	tags=17%, list=13%, signal=19%	
CAHOY_ASTROCYTIC	CAHOY_ASTROCYTIC		70	-0.46461308	-1.209276	0.15667075	0.30577406	1.0	2216	tags=26%, list=12%, signal=29%	
CSR_LATE_UP.V1_DN	CSR_LATE_UP.V1_DN		142	-0.43902546	-1.2057031	0.14109743	0.3106117	1.0	2191	tags=23%, list=12%, signal=26%	
E2F3_UP.V1_UP	E2F3_UP.V1_UP		154	-0.43168026	-1.2031695	0.13812155	0.3129952	1.0	2141	tags=19%, list=12%, signal=21%	
EGFR_UP.V1_DN	EGFR_UP.V1_DN		177	-0.42389837	-1.1961863	0.12131148	0.3268005	1.0	2360	tags=21%, list=13%, signal=24%	
IL15_UP.V1_UP	IL15_UP.V1_UP		149	-0.43184823	-1.1941265	0.14237668	0.32783917	1.0	1697	tags=20%, list=9%, signal=22%	
SNF5_DN.V1_UP	SNF5_DN.V1_UP		151	-0.42778742	-1.1869397	0.13370787	0.34252614	1.0	2239	tags=18%, list=12%, signal=20%	
RB_P130_DN.V1_UP	RB_P130_DN.V1_UP		103	-0.43474284	-1.1765711	0.20975056	0.365244	1.0	888	tags=9%, list=5%, signal=9%	
E2F1_UP.V1_DN	E2F1_UP.V1_DN		172	-0.4173349	-1.174214	0.15376227	0.36687535	1.0	2519	tags=23%, list=14%, signal=26%	
CAMP_UP.V1_DN	CAMP_UP.V1_DN		186	-0.41285202	-1.1739184	0.16883117	0.36323905	1.0	3024	tags=25%, list=17%, signal=29%	
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP		139	-0.42500192	-1.1722236	0.17463848	0.36324182	1.0	3169	tags=29%, list=18%, signal=35%	
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP		127	-0.42456752	-1.1598666	0.20385051	0.39193526	1.0	3553	tags=32%, list=20%, signal=40%	
BMI1_DN_MEL18_DN.V1_UP	BMI1_DN_MEL18_DN.V1_UP		130	-0.41723365	-1.1584237	0.19862227	0.3911957	1.0	2225	tags=28%, list=12%, signal=32%	
PKCA_DN.V1_DN	PKCA_DN.V1_DN		112	-0.42450416	-1.1535205	0.20180383	0.39989707	1.0	3001	tags=26%, list=17%, signal=31%	
KRAS.AMP.LUNG_UP.V1_UP	KRAS.AMP.LUNG_UP.V1_UP		74	-0.43879163	-1.1465683	0.24907063	0.41440365	1.0	2189	tags=32%, list=12%, signal=37%	
PDGF_UP.V1_UP	PDGF_UP.V1_UP		137	-0.41246054	-1.1412206	0.20666666	0.42473862	1.0	2135	tags=13%, list=12%, signal=15%	
DCA_UP.V1_UP	DCA_UP.V1_UP		108	-0.4193336	-1.140082	0.22923976	0.42357948	1.0	3453	tags=33%, list=19%, signal=41%	
KRAS.AMP.LUNG_UP.V1_DN	KRAS.AMP.LUNG_UP.V1_DN		86	-0.43306774	-1.1393731	0.26128265	0.42077723	1.0	1893	tags=19%, list=11%, signal=21%	
MYC_UP.V1_DN	MYC_UP.V1_DN		143	-0.41117713	-1.1367465	0.22666667	0.42322168	1.0	2370	tags=22%, list=13%, signal=25%	
TBK1.DF_UP	TBK1.DF_UP		274	-0.39359722	-1.1328044	0.18068536	0.42921734	1.0	2556	tags=16%, list=14%, signal=19%	
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP		37	-0.48073712	-1.1307977	0.32270917	0.430656	1.0	1364	tags=19%, list=8%, signal=20%	
STK33_NOMO_DN	STK33_NOMO_DN		217	-0.39702377	-1.1288755	0.21420997	0.43144253	1.0	2426	tags=20%, list=13%, signal=23%	
MTOR_UP.N4.V1_DN	MTOR_UP.N4.V1_DN		169	-0.3981656	-1.1215273	0.25191677	0.44778222	1.0	4344	tags=28%, list=24%, signal=36%	
TGFB_UP.V1_UP	TGFB_UP.V1_UP		153	-0.4017826	-1.1209812	0.23915462	0.44449812	1.0	3591	tags=36%, list=20%, signal=45%	
SRC_UP.V1_DN	SRC_UP.V1_DN		136	-0.40745994	-1.1205566	0.27057496	0.44124722	1.0	2265	tags=18%, list=13%, signal=21%	
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN		136	-0.39741755	-1.1102114	0.27	0.46505356	1.0	2186	tags=29%, list=12%, signal=32%	
RAF_UP.V1_UP	RAF_UP.V1_UP		173	-0.39521644	-1.1088486	0.2508324	0.4643641	1.0	2130	tags=19%, list=12%, signal=21%	
ESC_J1_UP_LATE.V1_DN	ESC_J1_UP_LATE.V1_DN		139	-0.3959734	-1.1024499	0.2818792	0.47781193	1.0	1885	tags=15%, list=10%, signal=17%	
PTEN_DN.V2_UP	PTEN_DN.V2_UP		104	-0.41290933	-1.1022238	0.30197445	0.4738146	1.0	1822	tags=22%, list=10%, signal=24%	
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN		139	-0.39605868	-1.0994629	0.27919912	0.47660938	1.0	1818	tags=11%, list=10%, signal=12%	
TGFB_UP.V1_DN	TGFB_UP.V1_DN		164	-0.38951185	-1.096417	0.27937916	0.48030668	1.0	2473	tags=21%, list=14%, signal=24%	
CYCLIN_D1_KE_.V1_DN	CYCLIN_D1_KE_.V1_DN		125	-0.3955578	-1.0896955	0.2956327	0.49466226	1.0	982	tags=13%, list=5%, signal=13%	
SIRNA_EIF4GI_DN	SIRNA_EIF4GI_DN		85	-0.4118747	-1.0786147	0.33686692	0.52162457	1.0	1854	tags=11%, list=10%, signal=12%	
MEK_UP.V1_DN	MEK_UP.V1_DN		178	-0.38240048	-1.0674347	0.34660926	0.5487657	1.0	3025	tags=21%, list=17%, signal=25%	
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP		82	-0.4060298	-1.0651234	0.37951806	0.5502433	1.0	2360	tags=35%, list=13%, signal=41%	
HOXA9_DN.V1_UP	HOXA9_DN.V1_UP		179	-0.37778378	-1.0602381	0.3792723	0.5589649	1.0	2239	tags=14%, list=12%, signal=16%	
STK33_SKM_UP	STK33_SKM_UP		241	-0.36880365	-1.0596399	0.34805468	0.5558287	1.0	3123	tags=24%, list=17%, signal=29%	
STK33_SKM_DN	STK33_SKM_DN		207	-0.36976916	-1.0548431	0.36177105	0.5639875	1.0	2661	tags=22%, list=15%, signal=26%	
YAP1_UP	YAP1_UP		43	-0.44013783	-1.0507107	0.40547588	0.570219	1.0	1260	tags=9%, list=7%, signal=10%	
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN		71	-0.40630496	-1.0491657	0.40266022	0.5694694	1.0	1873	tags=21%, list=10%, signal=23%	
NOTCH_DN.V1_UP	NOTCH_DN.V1_UP		131	-0.38155374	-1.0485419	0.384009	0.5664047	1.0	2364	tags=21%, list=13%, signal=24%	
P53_DN.V2_DN	P53_DN.V2_DN		103	-0.38849533	-1.0476142	0.3881119	0.5641146	1.0	3185	tags=29%, list=18%, signal=35%	
BCAT_GDS748_UP	BCAT_GDS748_UP		41	-0.43539625	-1.0449837	0.39680427	0.56640816	1.0	1801	tags=24%, list=10%, signal=27%	
ALK_DN.V1_DN	ALK_DN.V1_DN		76	-0.39881518	-1.0431162	0.38077858	0.5669893	1.0	1519	tags=24%, list=8%, signal=26%	
CRX_DN.V1_UP	CRX_DN.V1_UP		101	-0.3895586	-1.0401767	0.40300232	0.5698818	1.0	3055	tags=26%, list=17%, signal=31%	
PRC2_EZH2_UP.V1_DN	PRC2_EZH2_UP.V1_DN		154	-0.37539288	-1.0394202	0.39626783	0.56711996	1.0	1723	tags=13%, list=10%, signal=14%	
RB_DN.V1_UP	RB_DN.V1_UP		104	-0.38997853	-1.0386251	0.40775558	0.564417	1.0	1474	tags=11%, list=8%, signal=11%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		119	-0.37934828	-1.038047	0.40160182	0.56142026	1.0	2418	tags=15%, list=13%, signal=17%	
JNK_DN.V1_UP	JNK_DN.V1_UP		127	-0.37975347	-1.0351024	0.40366971	0.56432605	1.0	1835	tags=20%, list=10%, signal=22%	
DCA_UP.V1_DN	DCA_UP.V1_DN		142	-0.36695606	-1.027202	0.41509435	0.58097273	1.0	4203	tags=25%, list=23%, signal=32%	
ATF2_S_UP.V1_UP	ATF2_S_UP.V1_UP		137	-0.37110242	-1.027072	0.42645383	0.5766717	1.0	2735	tags=28%, list=15%, signal=32%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		71	-0.39566684	-1.0261731	0.44237918	0.57434314	1.0	2018	tags=31%, list=11%, signal=35%	
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN		119	-0.37784624	-1.0244116	0.4356659	0.57445765	1.0	3041	tags=21%, list=17%, signal=25%	
CTIP_DN.V1_DN	CTIP_DN.V1_DN		78	-0.38895464	-1.0201311	0.43509614	0.5804637	1.0	2703	tags=24%, list=15%, signal=29%	
VEGF_A_UP.V1_DN	VEGF_A_UP.V1_DN		182	-0.3605465	-1.0124536	0.45819762	0.5956027	1.0	2931	tags=16%, list=16%, signal=19%	
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN		76	-0.38812834	-1.01132	0.4537713	0.5939474	1.0	1823	tags=25%, list=10%, signal=28%	
TBK1.DN.48HRS_DN	TBK1.DN.48HRS_DN		48	-0.4104663	-1.0101248	0.45503357	0.5926647	1.0	1331	tags=6%, list=7%, signal=7%	
RB_DN.V1_DN	RB_DN.V1_DN		108	-0.3743749	-1.0020252	0.4825986	0.6091604	1.0	1992	tags=14%, list=11%, signal=16%	
CRX_NRL_DN.V1_UP	CRX_NRL_DN.V1_UP		110	-0.36347392	-0.9971074	0.47775176	0.61651844	1.0	2848	tags=28%, list=16%, signal=33%	
STK33_DN	STK33_DN		226	-0.34811005	-0.9915	0.48772678	0.6260351	1.0	2155	tags=15%, list=12%, signal=17%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		141	-0.35147372	-0.9729602	0.53464204	0.66858417	1.0	2522	tags=18%, list=14%, signal=21%	
MYC_UP.V1_UP	MYC_UP.V1_UP		156	-0.34746182	-0.972248	0.5381215	0.6654701	1.0	1795	tags=10%, list=10%, signal=11%	
BMI1_DN.V1_UP	BMI1_DN.V1_UP		138	-0.35507202	-0.97135633	0.5534308	0.66268814	1.0	2348	tags=25%, list=13%, signal=29%	
CTIP_DN.V1_UP	CTIP_DN.V1_UP		70	-0.37645805	-0.9644639	0.5505618	0.6749194	1.0	1963	tags=24%, list=11%, signal=27%	
P53_DN.V1_UP	P53_DN.V1_UP		169	-0.33885983	-0.9593741	0.5773875	0.6821285	1.0	2314	tags=21%, list=13%, signal=24%	
ERBB2_UP.V1_DN	ERBB2_UP.V1_DN		190	-0.33778322	-0.9502561	0.6200873	0.70004326	1.0	2797	tags=16%, list=16%, signal=18%	
HOXA9_DN.V1_DN	HOXA9_DN.V1_DN		170	-0.33259648	-0.94086593	0.6054348	0.7174673	1.0	2786	tags=16%, list=15%, signal=19%	
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL		80	-0.35808143	-0.9343001	0.59018403	0.7276799	1.0	3183	tags=30%, list=18%, signal=36%	
PTEN_DN.V2_DN	PTEN_DN.V2_DN		109	-0.3445587	-0.9295453	0.619213	0.7333552	1.0	2019	tags=14%, list=11%, signal=15%	
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN		143	-0.32973707	-0.9151878	0.65108323	0.76070714	1.0	1885	tags=13%, list=10%, signal=15%	
CAMP_UP.V1_UP	CAMP_UP.V1_UP		196	-0.32067773	-0.91223615	0.6892473	0.7618919	1.0	2889	tags=10%, list=16%, signal=12%	
LEF1_UP.V1_DN	LEF1_UP.V1_DN		147	-0.32820722	-0.9058414	0.6913043	0.77060694	1.0	2680	tags=24%, list=15%, signal=28%	
AKT_UP.V1_UP	AKT_UP.V1_UP		127	-0.3270619	-0.9005418	0.6655481	0.7773174	1.0	1822	tags=13%, list=10%, signal=15%	
PRC1_BMI_UP.V1_DN	PRC1_BMI_UP.V1_DN		113	-0.330289	-0.89367974	0.67124856	0.7871366	1.0	2423	tags=23%, list=13%, signal=26%	
CAHOY_OLIGODENDROCUTIC	CAHOY_OLIGODENDROCUTIC		76	-0.3430836	-0.8933985	0.64662576	0.7825594	1.0	3331	tags=28%, list=18%, signal=34%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		134	-0.32481048	-0.8886946	0.7012401	0.787485	1.0	3591	tags=19%, list=20%, signal=24%	
MTOR_UP.N4.V1_UP	MTOR_UP.N4.V1_UP		182	-0.31026232	-0.87815076	0.7648328	0.80372965	1.0	3489	tags=19%, list=19%, signal=23%	
BRCA1_DN.V1_DN	BRCA1_DN.V1_DN		95	-0.32841873	-0.86879736	0.71981245	0.8168873	1.0	2354	tags=19%, list=13%, signal=22%	
LTE2_UP.V1_UP	LTE2_UP.V1_UP		168	-0.30694857	-0.85871166	0.7902331	0.8309002	1.0	2421	tags=14%, list=13%, signal=16%	
ATM_DN.V1_UP	ATM_DN.V1_UP		86	-0.32185918	-0.8478815	0.7530414	0.8458221	1.0	3079	tags=33%, list=17%, signal=39%	
GCNP_SHH_UP_LATE.V1_DN	GCNP_SHH_UP_LATE.V1_DN		141	-0.29887918	-0.8275091	0.8243243	0.87772906	1.0	3181	tags=18%, list=18%, signal=22%	
GLI1_UP.V1_UP	GLI1_UP.V1_UP		23	-0.37979567	-0.8238423	0.73952097	0.87852246	1.0	2883	tags=17%, list=16%, signal=21%	
E2F3_UP.V1_DN	E2F3_UP.V1_DN		125	-0.29353637	-0.807308	0.8469388	0.90083826	1.0	1823	tags=14%, list=10%, signal=15%	
JAK2_DN.V1_DN	JAK2_DN.V1_DN		128	-0.28919882	-0.80186296	0.84952605	0.90391934	1.0	4567	tags=27%, list=25%, signal=35%	
SRC_UP.V1_UP	SRC_UP.V1_UP		107	-0.29432267	-0.794646	0.8491018	0.9094425	1.0	3405	tags=24%, list=19%, signal=30%	
CYCLIN_D1_KE_.V1_UP	CYCLIN_D1_KE_.V1_UP		156	-0.28632668	-0.7941984	0.8819599	0.90437543	1.0	3044	tags=17%, list=17%, signal=20%	
RB_P107_DN.V1_DN	RB_P107_DN.V1_DN		118	-0.28141296	-0.7687857	0.8915525	0.9342664	1.0	683	tags=3%, list=4%, signal=4%	
EIF4E_DN	EIF4E_DN		92	-0.26175758	-0.700344	0.95779604	0.99762934	1.0	3665	tags=16%, list=20%, signal=20%	
BCAT_GDS748_DN	BCAT_GDS748_DN		39	-0.289626	-0.69608366	0.920882	0.99448776	1.0	2687	tags=13%, list=15%, signal=15%	
GCNP_SHH_UP_LATE.V1_UP	GCNP_SHH_UP_LATE.V1_UP		160	-0.24976847	-0.69355506	0.9858849	0.9900974	1.0	1370	tags=4%, list=8%, signal=5%	
E2F1_UP.V1_UP	E2F1_UP.V1_UP		177	-0.24031103	-0.67657924	0.98468274	0.993232	1.0	2411	tags=10%, list=13%, signal=12%	
