NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ORGAN_GROWTH	GOBP_ORGAN_GROWTH		102	0.6246777	1.9110053	0.0	0.00302834	0.062	1107	tags=33%, list=10%, signal=37%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		56	0.69116664	1.9099208	0.0	0.0029620584	0.063	1013	tags=32%, list=9%, signal=35%	
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT	GOBP_CELLULAR_RESPONSE_TO_NUTRIENT		25	0.79747	1.9053833	0.0	0.0031563744	0.069	771	tags=32%, list=7%, signal=34%	
GOBP_FEMALE_SEX_DIFFERENTIATION	GOBP_FEMALE_SEX_DIFFERENTIATION		61	0.6809385	1.8977706	0.0	0.0036372473	0.083	1202	tags=38%, list=10%, signal=42%	
GOBP_REGIONALIZATION	GOBP_REGIONALIZATION		198	0.5700329	1.894466	0.0	0.003679546	0.085	1716	tags=34%, list=15%, signal=40%	
GOBP_ENDOCARDIAL_CUSHION_FORMATION	GOBP_ENDOCARDIAL_CUSHION_FORMATION		21	0.8169637	1.8934721	0.0	0.003641333	0.087	547	tags=43%, list=5%, signal=45%	
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION		41	0.7230641	1.8930091	0.0	0.0036043283	0.089	868	tags=34%, list=7%, signal=37%	
GOBP_VASCULATURE_DEVELOPMENT	GOBP_VASCULATURE_DEVELOPMENT		467	0.5320328	1.889712	0.0	0.0037499378	0.096	1439	tags=32%, list=12%, signal=35%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT		76	0.6574066	1.8884294	0.0	0.0038551833	0.102	1075	tags=33%, list=9%, signal=36%	
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS		22	0.819958	1.8866093	0.0	0.0039516003	0.107	595	tags=59%, list=5%, signal=62%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		250	0.5598664	1.8828605	0.0	0.0042470996	0.119	1720	tags=33%, list=15%, signal=38%	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		150	0.5944304	1.8732541	0.0	0.0052158837	0.15	1469	tags=32%, list=13%, signal=36%	
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		108	0.6165303	1.8721409	0.0	0.005206897	0.153	677	tags=35%, list=6%, signal=37%	
GOBP_CELLULAR_RESPONSE_TO_VITAMIN	GOBP_CELLULAR_RESPONSE_TO_VITAMIN		19	0.8181684	1.8697258	0.0	0.005291533	0.157	771	tags=42%, list=7%, signal=45%	
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		27	0.77424824	1.8644121	0.0	0.0058275005	0.177	599	tags=44%, list=5%, signal=47%	
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	GOBP_CORONARY_VASCULATURE_DEVELOPMENT		30	0.74001896	1.8600827	0.0	0.0061866115	0.191	673	tags=33%, list=6%, signal=35%	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	GOBP_ROOF_OF_MOUTH_DEVELOPMENT		55	0.6788683	1.858404	0.0	0.006211642	0.196	598	tags=27%, list=5%, signal=29%	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	GOBP_CARDIAC_SEPTUM_DEVELOPMENT		74	0.63683045	1.8560016	0.0	0.006406212	0.207	631	tags=26%, list=5%, signal=27%	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	GOBP_BLOOD_VESSEL_MORPHOGENESIS		388	0.5284005	1.85252	0.0	0.0068679764	0.224	1439	tags=34%, list=12%, signal=37%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		94	0.6159706	1.84946	0.0	0.007229878	0.241	1453	tags=32%, list=12%, signal=36%	
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS		30	0.74762344	1.8489809	0.0	0.00715187	0.243	631	tags=40%, list=5%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION		28	0.76023644	1.8481619	0.0	0.0071028657	0.245	1278	tags=46%, list=11%, signal=52%	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION		77	0.64423645	1.8478136	0.0	0.0069548893	0.245	1358	tags=27%, list=12%, signal=31%	
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS		42	0.6964078	1.8439822	0.0	0.007554961	0.268	604	tags=33%, list=5%, signal=35%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		156	0.5791115	1.8408844	0.0	0.0079401145	0.287	1328	tags=32%, list=11%, signal=36%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT		20	0.8101616	1.8373817	0.0	0.008453193	0.307	1507	tags=65%, list=13%, signal=75%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		58	0.66453135	1.8355061	0.0	0.008754859	0.321	1053	tags=31%, list=9%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		110	0.6004381	1.8331096	0.0	0.008977681	0.335	1410	tags=39%, list=12%, signal=44%	
GOBP_RESPONSE_TO_VITAMIN_D	GOBP_RESPONSE_TO_VITAMIN_D		18	0.808376	1.8321863	0.0	0.008968343	0.34	771	tags=44%, list=7%, signal=48%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		199	0.56016177	1.8312469	0.0	0.009025684	0.345	1097	tags=24%, list=9%, signal=26%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		51	0.6822535	1.8293521	0.0018656716	0.009298744	0.359	755	tags=37%, list=6%, signal=40%	
GOBP_CHONDROCYTE_DEVELOPMENT	GOBP_CHONDROCYTE_DEVELOPMENT		26	0.77506655	1.8273103	0.0	0.009476819	0.372	749	tags=54%, list=6%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		73	0.6381144	1.8250118	0.0	0.009876026	0.388	1365	tags=42%, list=12%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		186	0.5614093	1.8236195	0.0	0.010119171	0.399	1439	tags=32%, list=12%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION		496	0.5147911	1.8230743	0.0	0.010093056	0.404	1512	tags=30%, list=13%, signal=33%	
GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT		294	0.53449893	1.8224249	0.0	0.010067509	0.409	1551	tags=33%, list=13%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		106	0.5987578	1.8186141	0.0	0.010886465	0.438	1126	tags=32%, list=10%, signal=35%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		37	0.7071591	1.8166078	0.0019011407	0.011232198	0.454	1512	tags=35%, list=13%, signal=40%	
GOBP_REGULATION_OF_ORGAN_GROWTH	GOBP_REGULATION_OF_ORGAN_GROWTH		54	0.66024166	1.8164501	0.0	0.011075488	0.455	1107	tags=31%, list=10%, signal=35%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		34	0.72509193	1.8162551	0.0	0.010923959	0.455	603	tags=32%, list=5%, signal=34%	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION		30	0.73221356	1.815322	0.001858736	0.01086802	0.458	819	tags=37%, list=7%, signal=39%	
GOBP_OSSIFICATION	GOBP_OSSIFICATION		251	0.5455268	1.8150212	0.0	0.010812661	0.463	1239	tags=32%, list=11%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		169	0.56372327	1.8126831	0.0	0.0110628875	0.475	1652	tags=38%, list=14%, signal=43%	
GOBP_FIBROBLAST_PROLIFERATION	GOBP_FIBROBLAST_PROLIFERATION		52	0.6597447	1.8126273	0.0	0.010902555	0.475	1287	tags=33%, list=11%, signal=37%	
GOBP_REGULATION_OF_CELL_DEVELOPMENT	GOBP_REGULATION_OF_CELL_DEVELOPMENT		304	0.52660733	1.810919	0.0	0.011180725	0.489	1455	tags=32%, list=13%, signal=35%	
GOBP_TISSUE_REMODELING	GOBP_TISSUE_REMODELING		101	0.60200566	1.810805	0.0	0.01102325	0.489	788	tags=25%, list=7%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		58	0.65363294	1.808949	0.0	0.011222921	0.498	871	tags=29%, list=7%, signal=32%	
GOBP_REGULATION_OF_OSSIFICATION	GOBP_REGULATION_OF_OSSIFICATION		69	0.6375722	1.8077736	0.0	0.0113349445	0.506	886	tags=32%, list=8%, signal=34%	
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT		36	0.7030497	1.8062748	0.0	0.011379321	0.513	1314	tags=36%, list=11%, signal=41%	
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		30	0.73914355	1.8053389	0.0018761726	0.011406467	0.519	414	tags=30%, list=4%, signal=31%	
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		39	0.70306534	1.8050984	0.0	0.011320787	0.521	755	tags=38%, list=6%, signal=41%	
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT		84	0.610627	1.8049766	0.0	0.011189466	0.522	1141	tags=35%, list=10%, signal=38%	
GOBP_CELL_PART_MORPHOGENESIS	GOBP_CELL_PART_MORPHOGENESIS		403	0.51979387	1.8026015	0.0	0.0114987595	0.538	1512	tags=31%, list=13%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS		145	0.56952983	1.8013453	0.0	0.011659581	0.55	1439	tags=33%, list=12%, signal=37%	
GOBP_REGULATION_OF_HEART_GROWTH	GOBP_REGULATION_OF_HEART_GROWTH		37	0.69986933	1.8010011	0.0	0.011619988	0.553	887	tags=32%, list=8%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		31	0.72104657	1.8000264	0.0	0.011655653	0.557	1631	tags=42%, list=14%, signal=49%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		119	0.5809812	1.7993169	0.0	0.011734779	0.565	612	tags=24%, list=5%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		61	0.6382776	1.7973233	0.0018018018	0.012091361	0.577	1191	tags=34%, list=10%, signal=38%	
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION		40	0.68415946	1.7957473	0.0019880715	0.01229394	0.587	1301	tags=40%, list=11%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION		371	0.51800466	1.7956272	0.0	0.012149306	0.587	1313	tags=28%, list=11%, signal=31%	
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		44	0.66861683	1.7945007	0.0	0.012303331	0.592	1752	tags=34%, list=15%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		24	0.7467523	1.7923174	0.0	0.012748322	0.613	1027	tags=38%, list=9%, signal=41%	
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION		20	0.7807901	1.7914933	0.0	0.012795203	0.62	747	tags=35%, list=6%, signal=37%	
GOBP_HEAD_DEVELOPMENT	GOBP_HEAD_DEVELOPMENT		476	0.5048511	1.7905335	0.0	0.012870204	0.626	1729	tags=30%, list=15%, signal=33%	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		66	0.6256763	1.7885695	0.0	0.013197904	0.633	677	tags=41%, list=6%, signal=43%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		43	0.68042916	1.7885556	0.0	0.013052873	0.633	999	tags=42%, list=9%, signal=46%	
GOBP_SPROUTING_ANGIOGENESIS	GOBP_SPROUTING_ANGIOGENESIS		86	0.60804987	1.7879273	0.0018315018	0.013028539	0.638	1562	tags=37%, list=13%, signal=43%	
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION		107	0.5775994	1.7874163	0.0	0.013045827	0.642	1489	tags=30%, list=13%, signal=34%	
GOBP_MESONEPHROS_DEVELOPMENT	GOBP_MESONEPHROS_DEVELOPMENT		55	0.6424317	1.78712	0.0018832391	0.012958508	0.643	1136	tags=35%, list=10%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		87	0.6077503	1.7869188	0.0	0.012872832	0.644	1410	tags=41%, list=12%, signal=47%	
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS		52	0.6560451	1.7854749	0.0	0.013105316	0.655	1202	tags=37%, list=10%, signal=41%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION		91	0.5920359	1.7847202	0.0	0.013144488	0.658	1440	tags=37%, list=12%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		16	0.8122931	1.784546	0.0	0.013047324	0.661	1285	tags=63%, list=11%, signal=70%	
GOBP_ANOIKIS	GOBP_ANOIKIS		21	0.76578736	1.7834258	0.0	0.013111507	0.668	139	tags=19%, list=1%, signal=19%	
GOBP_VASCULOGENESIS	GOBP_VASCULOGENESIS		57	0.64258105	1.7818192	0.0	0.013367767	0.675	1512	tags=42%, list=13%, signal=48%	
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION		15	0.8284833	1.7799428	0.0	0.013607305	0.686	703	tags=53%, list=6%, signal=57%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		78	0.6069438	1.7770088	0.0	0.014224929	0.698	631	tags=27%, list=5%, signal=28%	
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION		233	0.5252217	1.7742685	0.0	0.0145454835	0.701	1388	tags=34%, list=12%, signal=38%	
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT		51	0.65658253	1.7740788	0.0	0.01442879	0.702	631	tags=27%, list=5%, signal=29%	
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		36	0.70645523	1.7734525	0.0	0.014442345	0.709	1599	tags=47%, list=14%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		19	0.78258574	1.7720373	0.0	0.014704916	0.72	1285	tags=53%, list=11%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION		20	0.7929301	1.7720138	0.0019230769	0.014567487	0.72	755	tags=40%, list=6%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION		18	0.80223316	1.7719405	0.0038095238	0.0144326035	0.72	667	tags=44%, list=6%, signal=47%	
GOBP_HEART_GROWTH	GOBP_HEART_GROWTH		51	0.66004086	1.7714757	0.0	0.014433455	0.723	1107	tags=37%, list=10%, signal=41%	
GOBP_CELL_FATE_SPECIFICATION	GOBP_CELL_FATE_SPECIFICATION		47	0.667176	1.7713094	0.0	0.014324347	0.723	1314	tags=40%, list=11%, signal=45%	
GOBP_SOMITE_DEVELOPMENT	GOBP_SOMITE_DEVELOPMENT		43	0.6671899	1.7701331	0.0018903592	0.014533678	0.731	1084	tags=30%, list=9%, signal=33%	
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	GOBP_DIGESTIVE_TRACT_MORPHOGENESIS		27	0.7329714	1.7670208	0.0037037036	0.015270709	0.757	1238	tags=48%, list=11%, signal=54%	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION		342	0.5124229	1.7648476	0.0	0.015823059	0.769	1551	tags=32%, list=13%, signal=36%	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION		78	0.610597	1.7637227	0.0	0.015940657	0.778	1453	tags=33%, list=12%, signal=38%	
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	GOBP_LIMBIC_SYSTEM_DEVELOPMENT		58	0.63489157	1.7584091	0.0018621974	0.017486703	0.811	1181	tags=29%, list=10%, signal=32%	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT		23	0.73320824	1.7583761	0.0	0.017335955	0.811	459	tags=30%, list=4%, signal=32%	
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT		246	0.5243738	1.75725	0.0	0.01752875	0.818	1615	tags=33%, list=14%, signal=37%	
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION		51	0.64922094	1.7557433	0.0	0.017933754	0.826	603	tags=27%, list=5%, signal=29%	
GOBP_HEART_DEVELOPMENT	GOBP_HEART_DEVELOPMENT		366	0.50463134	1.7552669	0.0	0.017875256	0.828	1348	tags=27%, list=12%, signal=29%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		54	0.6330615	1.7536557	0.0	0.01812181	0.834	603	tags=24%, list=5%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS		23	0.7594267	1.7535663	0.0018832391	0.017992226	0.834	1755	tags=48%, list=15%, signal=56%	
